session_id,timestamp,average_ear,perclos,blink_rate,closure_duration,mar,yawn_duration,pitch,yaw,roll,label
bb517922,1787549016.4863565,0.4665012697093385,0.0111468656857725,18.0,0.0,0.5637401184752088,0.0,1.1541466860568224,13.724280553002751,-5.156848299546517,awake
bb517922,1787549016.6953995,0.4273753319259898,0.0131440221340275,18.0,0.0,0.6455624936863958,0.2091076374053955,-3.1418103936675608,14.281896661349876,-5.099464544960707,awake
bb517922,1787549016.904066,0.4349235824358833,0.0128278229592274,18.0,0.0,0.5619631359887928,0.4177803993225097,-4.219303119983128,10.8740350443326,-4.438166963749819,awake
bb517922,1787549017.128427,0.0805010833901821,0.0161200221286358,18.0,0.0321741104125976,0.4997272478115863,0.0,-6.465531543859157,5.375827092265894,-6.867597216798484,awake
bb517922,1787549017.3367147,0.2807982562713959,0.0336020073925814,24.0,0.0,0.4722272980650795,0.0,-0.6510176670044795,10.029875050175203,-22.794125377784933,awake
bb517922,1787549017.560321,0.3682928960857564,0.0327968000618985,24.0,0.0,0.5663440909420795,0.0917084217071533,2.481855525454815,12.869461664251483,-26.353908680273676,awake
bb517922,1787549017.7702143,0.3618487841195399,0.0320754432654709,24.0,0.0,0.4719450553980345,0.0,1.8902097157326012,14.64715839908168,-25.143341136283794,awake
bb517922,1787549017.9917006,0.3962187667768228,0.0313474867006736,24.0,0.0,0.628871365496983,0.0323071479797363,-4.543640199632021,15.264950877790003,-13.011022587268592,awake
bb517922,1787549018.198742,0.4084240635462678,0.0306965478864908,24.0,0.0,0.5883315696707344,0.2393140792846679,1.5768050290105515,22.16495094590961,-2.1766437593824284,awake
bb517922,1787549018.4231763,0.4175011098037763,0.030603099000615,24.0,0.0,0.4986088027386809,0.0,0.6030779296274072,22.5987841626856,2.7720791236729334,awake
bb517922,1787549018.630775,0.4035072404884318,0.0306035594371953,24.0,0.0,0.4705835060427306,0.0,6.6243053300824695,8.595652153012404,2.4622506864901577,awake
bb517922,1787549018.8552148,0.4199107383870119,0.0306019709530633,24.0,0.0,0.5742402355081754,0.0,7.10992363592465,8.7939394199665,4.9581271276565975,awake
bb517922,1787549019.0948143,0.4532293677158404,0.0306032062643174,24.0,0.0,0.6078695405266059,0.2395956516265869,6.066081845654705,12.720429738493548,2.731969774236123,awake
bb517922,1787549019.3197644,0.4414714158144796,0.0306983620674273,24.0,0.0,0.5977610276163122,0.4644341468811035,2.533873016100986,12.649810787877469,-1.8611692466141487,awake
bb517922,1787549019.5425692,0.3781650421362751,0.0306533338628892,24.0,0.0,0.4762947165731703,0.0,1.5495734799026273,-1.3472978667079334,-4.877178372697772,awake
bb517922,1787549019.751691,0.4061254166195912,0.0306020840459298,24.0,0.0,0.5783914956961845,0.0634815692901611,-3.2277884272268507,-12.674384466165211,-5.979557844794467,awake
bb517922,1787549019.969906,0.3731903274992549,0.030667408703923,24.0,0.0,0.5808890746878541,0.2816879749298095,-2.32110721436276,6.58941739039347,-10.345369464923436,awake
bb517922,1787549020.1837313,0.4269209356917517,0.0306032427487413,24.0,0.0,0.5725104827388828,0.0322444438934326,3.2219269250979954,18.384981230404417,-11.127430406852367,awake
bb517922,1787549020.401026,0.4308405279841644,0.0306717941215535,24.0,0.0,0.4614069080973744,0.0,5.435660759465333,20.87223422900028,-11.768059642986913,awake
bb517922,1787549020.6151905,0.4405885605195172,0.0306016732674492,24.0,0.0,0.583226213425558,0.0635974407196044,6.9644999806064565,17.580946012786914,-10.677240676812463,awake
bb517922,1787549020.8545969,0.456309698382111,0.0306064792632466,24.0,0.0,0.4848423771795338,0.0,6.860067445021549,16.932771924842136,-9.14492105680715,awake
bb517922,1787549021.0801306,0.4179094571217319,0.0306094726449732,24.0,0.0,0.4540795529780798,0.0,5.362126361786074,11.0465331033915,-3.4702342533415016,awake
bb517922,1787549021.2868392,0.4112556169716757,0.0306058705857096,24.0,0.0,0.4569947167534093,0.0,3.239022979728155,-0.9858409486017128,0.1857127839040674,awake
bb517922,1787549021.51308,0.4390333281733277,0.030695534064932,24.0,0.0,0.5676338439181361,0.032426118850708,2.8811481932849228,-3.221579488147889,0.343526294469423,awake
bb517922,1787549021.7187717,0.4287669468922919,0.0306036659744158,24.0,0.0,0.6171392969945173,0.2381136417388916,5.942707911865915,13.635169892060851,-2.950354271468986,awake
bb517922,1787549021.9444294,0.4365855481442204,0.0242700305483089,24.0,0.0,0.5257293818899813,0.0,2.080513417043663,14.791178556363448,-7.256642346935399,awake
bb517922,1787549022.168435,0.4115622591339629,0.0242305195278884,24.0,0.0,0.4601102474173861,0.0,0.3931652459799867,14.514374941824958,-6.794162996585504,awake
bb517922,1787549022.3763783,0.4219392133724131,0.0242696903962413,24.0,0.0,0.5394534264889412,0.0,2.160229228588776,12.56802851306451,-4.490966272140766,awake
bb517922,1787549022.6317368,0.4397635175586138,0.024231901843831,24.0,0.0,0.4626175652960985,0.0,3.37672049053517,18.01922165231363,-2.1334021646719745,awake
bb517922,1787549022.839347,0.4444964071538797,0.024273720011281,24.0,0.0,0.5307934546089276,0.0,2.892683119391369,14.646559988609855,-2.3503799431338,awake
bb517922,1787549023.0473444,0.4285166517675219,0.0241950147516271,24.0,0.0,0.5471206549576689,0.0,-0.8883598868960612,9.404191535846628,-3.66652357722115,awake
bb517922,1787549023.271886,0.3988404518867027,0.0241944130707196,24.0,0.0,0.5506098254388312,0.0,-2.461866585194954,6.051010745822085,-3.64833660352897,awake
bb517922,1787549023.4890373,0.4260037348344504,0.0195182470306083,24.0,0.0,0.6441329422699718,0.1215696334838867,-5.400701018680427,2.445937996823179,-7.742904129280989,awake
bb517922,1787549023.70411,0.3618420171517503,0.0194743131850675,24.0,0.0,0.4667264232604253,0.0,-2.1549082111485696,15.238063684433694,-15.158179505976385,awake
bb517922,1787549023.9129684,0.4431830416090935,0.0195338492909409,24.0,0.0,0.4748074665218639,0.0,-2.743340722038282,16.50703087610316,-12.599737213156107,awake
bb517922,1787549024.1362634,0.3790859464174358,0.0194746298523519,24.0,0.0,0.4841311050092216,0.0,-1.4290774163240625,16.079608282157533,-12.119705851946664,awake
bb517922,1787549024.3443005,0.5381674446397384,0.0194740944956382,24.0,0.0,0.5667915821584045,0.0482306480407714,-4.661542465215042,18.275088479565632,-13.215569755652496,awake
bb517922,1787549024.567485,0.5140364414195382,0.0194758172142023,24.0,0.0,0.6031852499630317,0.2714159488677978,-6.881025300293795,28.169720012860136,-15.252016876991364,awake
bb517922,1787549024.806654,0.4956554322585308,0.0195010297326037,24.0,0.0,0.5766372089684693,0.5105628967285156,-3.860092629339535,27.39536345901668,-15.475697050547415,awake
bb517922,1787549025.0359273,0.4601936261399388,0.0194992196912626,24.0,0.0,0.4777830159938867,0.0,-3.2625649456606283,27.876092288143,-11.794437075016647,awake
bb517922,1787549025.2403772,0.4770871742959149,0.0195216738897151,24.0,0.0,0.5086695254923342,0.0,2.554164333170992,17.562181073796165,-3.8377286650037834,awake
bb517922,1787549025.4643402,0.4771995454621415,0.0195010539432528,24.0,0.0,0.5427782294556514,0.0,4.042938678873675,10.608147412462989,-0.2534512855001021,awake
bb517922,1787549025.6717503,0.5071454780248952,0.0194890449312398,24.0,0.0,0.4617321379629644,0.0,7.790090067131238,8.90075556715846,1.757445605819135,awake
bb517922,1787549025.8952096,0.5080591901788449,0.0195571105583936,24.0,0.0,0.4595769846548236,0.0,10.056334459318045,6.7306367263878455,3.032948498905276,awake
bb517922,1787549026.102749,0.4933258188278089,0.0194958933131435,24.0,0.0,0.4619665164897761,0.0,7.728433450194312,2.2746009652088865,2.531961564305286,awake
bb517922,1787549026.327258,0.4581863680841767,0.0195078655752021,24.0,0.0,0.4648532312370503,0.0,4.002318870306413,6.139457198675151,-3.101544621270489,awake
bb517922,1787549026.56814,0.4409682604182658,0.0194844934806738,24.0,0.0,0.4662541465271999,0.0,5.665907176720842,12.296471717030007,-9.142750246448337,awake
5ceac32a,1787549080.6671498,0.4224236261227529,0.0,0.0,0.0,0.4652453769702941,0.0,-4.510682345863769,-0.1764297939804462,-2.1481246301494874,awake
5ceac32a,1787549080.8877115,0.4046480844179877,0.0,0.0,0.0,0.4887922445875736,0.0,-2.428387426517803,1.903797394545107,-3.761791850898721,awake
5ceac32a,1787549081.1108377,0.3340278748893356,0.0,0.0,0.0,0.5836449840340119,0.0662043094635009,-1.345039503819154,9.0176256867687,-6.5275123804416575,awake
5ceac32a,1787549081.3178086,0.2939606273137362,0.0,0.0,0.0,0.6378335648711753,0.2731747627258301,-7.676857879662891,29.120836630158514,1.2456730386870207,awake
5ceac32a,1787549081.5432434,0.359684808661096,0.0,0.0,0.0,0.5992344816654093,0.4986073970794678,-2.1677283548177875,31.903264187750107,12.3672029481109,awake
5ceac32a,1787549081.74986,0.3773333088140821,0.0,0.0,0.0,0.5951359684329197,0.7052247524261475,-3.5344541880269964,29.987804644401745,10.16991368949376,awake
5ceac32a,1787549081.9771469,0.4097446863477755,0.0,0.0,0.0,0.5226905751512319,0.0,-3.9703069331651446,9.866113192004551,4.4233747075518,awake
5ceac32a,1787549082.1812613,0.3932460833021882,0.0,0.0,0.0,0.6025820500504986,0.1114773750305175,-5.373216452601765,-7.806627576061827,-0.7877491312009678,awake
5ceac32a,1787549082.405792,0.3737374016412154,0.0,0.0,0.0,0.6043376125192272,0.3360354900360107,0.126003002565835,-2.728556803948696,0.2212389751441957,awake
5ceac32a,1787549082.6133556,0.383445719100128,0.0,0.0,0.0,0.5934001262779955,0.5436036586761475,1.9967424509459493,-4.823377186032541,-1.3041174094077803,awake
5ceac32a,1787549082.8381412,0.4366719648668538,0.0,0.0,0.0,0.5762543155577966,0.7683820724487305,7.7635419121937135,-9.172489507423403,-2.1481430023582324,awake
5ceac32a,1787549083.0454912,0.4498487104665387,0.0,0.0,0.0,0.4823784955355402,0.0,6.991140990536893,-8.900566221757865,0.0895624011128943,awake
5ceac32a,1787549083.2699814,0.4931210799934995,0.0,0.0,0.0,0.4639241268847429,0.0,7.475835104540272,4.820917982979465,-0.0469286772014405,awake
5ceac32a,1787549083.4772012,0.133979318669901,0.0,0.0,0.0,0.4638323161195121,0.0,6.989860446564064,13.32954320144835,-0.635100398728686,awake
5ceac32a,1787549083.7015772,0.4633432796411733,0.01099121648631,6.0,0.0,0.4656307292661042,0.0,7.24885712866425,20.78816836202289,-3.332024272613777,awake
5ceac32a,1787549083.9099324,0.157106267928633,0.0238514387200299,6.0,0.0806200504302978,0.47529131333075,0.0,4.544455769497859,21.859256763696784,-5.336431286486968,awake
5ceac32a,1787549084.1328266,0.4954780426885811,0.0280485625334963,12.0,0.0,0.4722979651001192,0.0,5.601153389625497,18.941404751395712,-5.537948123870537,awake
5ceac32a,1787549084.3414104,0.4728419556128521,0.0271515950195434,12.0,0.0,0.4663440592754603,0.0,-1.0138948646761512,-5.552161368747416,-2.3483621288502663,awake
5ceac32a,1787549084.5654025,0.492886828618641,0.0262501319056821,12.0,0.0,0.4659170597986115,0.0,2.07874022004426,-13.228262405561251,0.3793630254103559,awake
5ceac32a,1787549084.7730424,0.451252573990701,0.0254663649164261,12.0,0.0,0.4658476367148969,0.0,2.5161184700893773,-14.875653041259168,0.8879148005251981,awake
5ceac32a,1787549084.9976645,0.4691650059946155,0.0246695001433255,12.0,0.0,0.4683998807793588,0.0,7.897235963284999,-2.367973609021289,-0.8439371672948036,awake
5ceac32a,1787549085.2050169,0.5285177091043916,0.0239769581455785,12.0,0.0,0.4616888925255653,0.0,9.457127226626987,3.0227793577368858,-2.19338743929196,awake
5ceac32a,1787549085.429528,0.532906998264627,0.0232696452886951,12.0,0.0,0.4597370766231556,0.0,11.422671950918565,0.3947087771639307,-0.929667583732362,awake
5ceac32a,1787549085.6378975,0.5111536223372163,0.0226495130461265,12.0,0.0,0.4666118506035154,0.0,5.525354256547996,3.556925351338085,-0.4770684744095707,awake
5ceac32a,1787549085.8616128,0.4628276566768938,0.0220195862330162,12.0,0.0,0.469009277156853,0.0,-0.2437820901280461,9.412109569724231,-3.9881083143589753,awake
5ceac32a,1787549086.069951,0.4268677545300494,0.0214635325568419,12.0,0.0,0.4696905104240459,0.0,-0.4063916555307414,13.768457475880378,-4.543589576760175,awake
5ceac32a,1787549086.2936502,0.2796132470234574,0.0359646411182432,18.0,0.0,0.4858944415248643,0.0,0.9491321781506236,8.368214283117554,-2.233413926564117,awake
5ceac32a,1787549086.503518,0.3763271580535503,0.0350956113684436,18.0,0.0,0.4783594950339199,0.0,-0.8975501853992864,8.476417875561918,2.0647629945818338,awake
5ceac32a,1787549086.7257016,0.4321193558655167,0.0342200637214109,18.0,0.0,0.4686368055106185,0.0,-0.3766891562777762,7.893059373014008,-0.7297041726023152,awake
5ceac32a,1787549086.9645884,0.431055243378212,0.033326206043535,18.0,0.0,0.4670549242747197,0.0,1.8920015182201844,16.097713738013702,-6.1129862771072805,awake
5ceac32a,1787549087.1888626,0.520646780294217,0.0325285330129826,18.0,0.0,0.4679396962334047,0.0,-4.973946569804325,37.607347375492,-11.417704123708448,awake
5ceac32a,1787549087.396687,0.661767257333463,0.0318227449359124,18.0,0.0,0.4805600004059097,0.0,-8.603643577498987,43.59303968904696,-15.94993026407291,awake
5ceac32a,1787549087.6211789,0.7043154388816335,0.0310939047696324,18.0,0.0,0.4810266097865316,0.0,-9.256743670540656,46.47240158297591,-22.87287843795352,awake
5ceac32a,1787549087.8285503,0.7725498437724382,0.0307052909594009,18.0,0.0,0.4974738255837397,0.0,-10.099267703248874,48.56638059780091,-24.82088619763985,awake
5ceac32a,1787549088.0528908,0.7175596855899147,0.0304878128761177,18.0,0.0,0.4801768008126508,0.0,-9.408325641086384,47.23864047445362,-23.44553605141305,awake
5ceac32a,1787549088.2610068,0.5565048766992062,0.0304805559908247,18.0,0.0,0.468351672432518,0.0,-5.263728703008998,44.12304226290728,-19.688567941400294,awake
5ceac32a,1787549088.4853034,0.5162224930867274,0.0305820237229215,18.0,0.0,0.4627011636524156,0.0,9.787218570280272,28.74247167994483,-8.455550994719935,awake
5ceac32a,1787549088.7242146,0.4515261750707875,0.0304949975637493,18.0,0.0,0.457531430449195,0.0,14.064024572289227,5.679946846308929,-3.30952423789404,awake
5ceac32a,1787549088.949984,0.4548142605592087,0.0304817871572098,18.0,0.0,0.4630220891863899,0.0,9.071872851448775,-5.174781458101096,-1.6274721505602363,awake
5ceac32a,1787549089.156788,0.4551571849472261,0.0305152199785774,18.0,0.0,0.4651103665863281,0.0,7.873544471582619,-11.170118229120211,0.2691539612993506,awake
5ceac32a,1787549089.3818424,0.6087212029857509,0.0304824863644535,18.0,0.0,0.467861770467761,0.0,2.815152801139045,-49.10686873828448,179.48286906244013,awake
5ceac32a,1787549089.5884347,0.6834324550761179,0.0304889471902137,18.0,0.0,0.4801353997342541,0.0,2.817385213937264,-52.2656723305647,-178.3050546051786,awake
